Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
-1.1956218094825977,-1.3341985694319947,-1.3779081651844263,-0.001176582203176345,-0.6420151572394842,-0.5446088378055428
-0.8852277292002003,1.6864868648883742,0.1640519344460823,0.32451325591465013,2.0945790538439746,0.950842739133017
-0.6271892769172436,0.03549556123787754,-0.24784604721262138,-0.6710220636580089,-0.006827335387117408,0.5234809958807536
0.9098223736377601,1.8437079199679405,-1.1755551751089073,0.29686966361256867,-0.6081499812373019,1.7292685832399715
-0.12981081092255864,-0.6934275061171027,-0.5914878912899769,-0.0011535713706842207,-0.3836241411208089,-0.08150946614567771
0.35260890421514324,-0.19291203038643273,-0.573530459537186,-0.5513704391371794,-0.10454997718422045,1.2725435682941932
-0.12233143549406714,0.7453807605607738,-0.22871264884613807,-0.5992087712359568,1.1971779366531599,-1.0074661736103132
-1.3526886934809192,0.11599394372009011,-0.35217575031957,-1.2288339630171363,1.523220548970235,-0.07688732717669412
2.8432409219028134,-0.3610359464084915,0.31294395671592606,-1.3725660677240485,2.713977065552581,-0.8397971523112255
-0.46638270520467623,0.4368141407903522,-0.5691546956785607,1.0356009964853943,-0.18258757019299493,1.6749580231708614
-0.9375833571996408,0.8601587650492123,-0.8153407880825411,0.2743889717568736,-0.1890593178947224,2.1371987486433834
0.1581451430743642,1.3904735889027429,-0.15164879599608613,0.5799480411571463,0.8890007291831622,0.5742994770354541
-1.2217996234823179,-1.1865440369165166,0.08907152981691982,-0.6784816236778175,-1.1415025311181672,0.26445569458953716
0.1431863922173812,0.9467344899968544,-1.3039563461612158,0.30802823859340656,-0.09013337748423082,1.0942809251929835
-0.08493455835160962,-1.2848855802620769,-0.31939344972413214,0.9297269559607407,-1.3336266196685629,0.6160473040467344
-0.6122305260602605,-0.24928757924034176,-0.02448526332502792,0.543796255771751,-0.2495860786074988,-1.3086024537507552
0.8499873702098282,1.3899628713942578,0.9293349686739067,-0.3035055906549,-0.6230338769211335,-0.020127102880395868
-1.266675876053267,-0.9535211248089014,-0.6992030460865899,0.5690393792542062,-0.7121874038366229,1.1370633642612036
-0.08867424606585537,2.05576265142407,-1.268941010898037,-1.0582863462723058,-0.5879300056096581,-0.9947692301678547
-0.8515705397719886,0.16885787316593742,1.1894892009808766,-0.3251047794872749,-1.4168024979223126,-1.8124953106874646
0.1431863922173812,-0.02418565826979367,-0.7493740392165299,3.666815419523541,-1.1276198072829104,-0.6958555953282386
0.9958351910654124,-0.2505858084442481,0.1795625766000457,-1.1438375524012436,1.0410048113392403,1.3620767944249508
1.6988964813436136,1.2783266704563454,-0.8093936332597457,-1.22323335119046,-0.3192368143122494,-1.1574805688542866
0.10204982736067791,1.5945799639241038,-1.7635075945627885,-0.15883956550251044,-0.050148379669784936,-0.33904448273632726
0.8499873702098282,-0.7154961635072388,0.19933004923026743,0.8365034819216243,-0.6111672940286762,-1.6450101045047054
-0.06997580749462662,-1.2684685531552191,-0.6183459010820334,3.573597907074947,-0.8083680512347319,0.67985824804133
-1.3339902549096905,-1.0392200160160396,0.4724166427655949,0.9905286928428748,0.2384991726537045,-1.8740686374615019
-1.3639077566236564,-1.0855531509576373,0.40479981809134635,0.753622161420979,-1.0345700291985638,-1.2417988795526003
0.30025327621570275,-0.8798083982921395,-0.6484182897714599,-0.7879367402048504,-0.7416474422893613,0.8077627153427231
4.750481656168146,-1.036769505536645,-0.46470702624527616,-0.1568637338580965,-0.1565458906662516,0.9059350638676903
-0.01014080406669461,-0.06328404886798668,-0.17411591544656285,0.5873901997775909,-0.5930006215488719,0.32183795280163646
0.20676108335955895,1.5497112518582723,-0.38536133975978853,-0.07190149119280659,1.229661689870521,1.0680013352866073
-0.25696019320691416,-1.3838636479428976,-1.1507792815685929,-1.1504965621818086,-0.455373567336249,0.31816728945876654
0.5882092302126255,0.04196976115353613,1.6513161930314977,1.3176354376848132,-0.45070854107422104,-0.9436304248386709
0.2105007710738047,0.7759305546886774,0.8170209266869379,-0.3474859921854967,-0.2699754117405163,-0.9683044748753868
0.6817014230687694,-0.5814480927879312,-0.32536020865165555,0.29180091847570266,-0.2107382064577923,-0.21313063938140994
-0.28313800720663446,-0.34310033206974,-0.22099448506533415,0.37604442044135,-0.12083532825383511,-0.4074082309550191
-0.040058305780660615,-1.0611547054969435,-0.3518627179821918,1.4305217356252622,-0.8212666174746175,-1.1793819701364026
-0.38036988777702396,0.8874687316867558,-1.5549875644832272,3.390149293625959,-0.6003282150248944,-0.6701793139894783
-0.7505989714873533,0.43664032293648697,0.4642107370570053,1.795353292150628,-0.28235952912456513,-1.2044320365454853
1.3361467730617758,-0.8768800160940025,-1.5137427154376142,0.3655329139294425,-0.4874164078769079,-0.9739558376819705
0.2404182727877707,-3.1548235463288337,-0.5602059712349161,-0.8131529810531035,-0.9013557417137137,-0.6554439004344638
1.1716005136349628,1.2605778309734335,-0.3872425212834858,0.5396196227615208,0.551488151916541,0.2127335662926986
0.22171983421654196,-0.4791324602194151,-0.600620724557292,0.6440260458972503,-0.1383890037851866,-0.28673920186302115
0.8312889316385994,0.6978313954902587,-0.06874638479798405,-0.5583410059415361,0.048629485470705676,-0.8093150744186249
-0.7879958486298109,-0.09631139897982124,-0.9381104915193097,-0.797909978480886,-0.4186975277609027,0.060676947507718515
1.4296389659179196,-0.22283188185492242,2.1237838117769283,1.4248902053441612,3.2055150855449095,1.4798905591498597
-0.8515705397719886,1.4639137186401063,0.35415283243793655,-0.6252762662345627,-0.23809219437354456,-1.1171032383259925
1.4745152184888686,0.6407512865496863,-0.6900111476776135,-0.7624398414909346,1.9018910885902738,-1.7137049533365623
-0.5112589577756252,1.4409176581370542,0.1453173908310089,-0.17897697504019197,0.40667627976629195,-0.030571939421763686
-1.3900855706233768,-0.7446977067168452,0.09283777051959334,0.10091763433377365,-1.2935075232644382,-0.5881684760749472
-1.012377111484556,-0.7249837235644668,0.6904725239929398,0.6603052952408334,-0.07044267650331561,0.7130701775668857
1.3997214642039535,0.8734236310232422,-0.8114044144383522,0.4003068511874455,-0.3409328100500622,1.3071055650427041
1.4558167799176398,-0.3387624326462126,1.401972616980894,0.8146395160748579,-0.18612938659098216,-0.7382711275225996
0.6069076687838543,-0.8008802207881555,0.27354321387632546,-0.4625084054848685,0.6311192530999986,0.13581507950269306
0.7976317422103876,-0.5403934256903905,3.593527520137001,3.283588609859748,-0.9768209590714723,0.7537200745141026
-1.3676474443379023,-0.5665041043910453,-0.009091908817042417,0.8223560612648985,2.8996859187146,-0.5155423055746406
-0.07371549520887237,-0.9672460587262242,0.5763510035005593,2.2040280564393857,-0.22793002310815558,-0.17148313098369727
0.33765015335816023,0.6933012465866145,3.072725588522005,2.8631873207924032,3.2528962657439036,0.7210578767809079
0.565771103927151,-1.1211638919657458,-1.6310435675705464,0.05526194675147654,-1.182649054510386,-1.3128098155678387
3.617356278751684,-0.7091308761464031,4.00936714527861,-0.6391864061332986,1.1337509763231877,1.2685240820475125
-0.9301039817711494,1.5712920633079797,-0.40549770654128864,1.2605453673799125,-0.3700660114273949,0.6008267385657216
-0.619709901488752,-0.323225225971989,-0.5806277515817715,-0.9434289201594932,0.009330559380377539,0.18604572232335145
-1.2442377497677923,0.3564246454359826,1.5053973950488784,0.5951530666900117,1.8767714309906682,0.1174887070999888
-0.2606998809211599,-1.1984168716033632,-1.673553227966034,-1.122258222351476,-0.29280571025096397,0.6921020120168312
-0.8291324134865141,-1.088196442927797,-0.08304340573006716,-0.8366544961510985,-0.9438614604190928,-0.7773714950759157
-0.48882083149015076,0.6007953075005845,-0.8095405006323249,-1.1268898311376612,2.5195142477409984,-0.872885742731213
1.6315821024871902,-0.19054477859547167,-1.1052878954259402,0.935547677736775,-0.6357168139361309,-1.5866482191493887
0.2628563990732452,-1.52571340249964,-0.8489263752574985,-0.44626012476607896,-0.1912634326915151,-0.5078424597622215
1.9606746213408162,0.8942332558763245,0.01791161316329723,4.0270223390143185,0.31015852906541763,0.7133436457731128
-0.4925605192043965,0.2771829894593765,-0.6622617955221693,-0.15493885601181953,-0.4092569723083074,-0.8247826797901744
0.22171983421654196,0.5542068553680765,-0.4182892497569443,-0.008877880425255872,-0.10268214221315695,-0.4382106330221006
0.1731038939313472,1.339367331687175,-0.3476302162561253,2.857058214303572,-0.907137325939657,1.9904858979979512
-0.8964467923429376,-0.22608475142984258,0.4481657710542467,1.5232745942408474,-0.5762709645644841,-0.5334276911248612
-0.5411764594895913,-1.0391242296504009,0.4376638730087719,-0.16394022381783935,-0.8343615621609977,0.8398949788102311
-0.634668652345735,0.4995725069515373,-0.18924421534898547,-0.7626672849974321,-0.5399973617425631,0.07187549498624372
0.6966601739257523,0.9476977754676412,-1.3378411610031167,-0.7073961761371257,-0.05419218702973432,0.0487715386304333
-1.083431178055225,-0.2970654702670272,-0.7869439861104355,-0.6732537747949174,-0.2836606164373505,-2.3301287426040984
-0.6870242803451755,0.9632732829966694,-0.4524665526179802,-0.6582891994365924,-0.7556036702618462,-0.3533526934426924
-1.3227711917669531,0.2691209059690149,1.805823906772505,-0.7151950682685995,-0.5872336740665581,0.8946188082300041
2.880637799045271,1.290224699368029,1.1217202539675355,3.086452519361289,-0.048258474232411974,0.999267974832141
-1.550892142335944,-0.8605848898386855,0.13980704099821872,-0.8632826865051264,-0.5253386085261426,-0.7079419258866453
-1.3489490057666735,-0.868822290396742,-0.7306981454096011,0.6692636014336129,-0.0810657962505531,1.5402590755782044
-1.098389928912208,-0.5486172149907312,-0.9705571511245893,-1.4027226050231243,-0.14490137742221956,0.4024065675818569
-1.2479774374820383,0.4043941111498673,-0.3566421348732403,4.331675551536605,-0.9978763377360323,-1.906231928199216
-1.3227711917669531,0.15232098816754505,-0.3209213050300642,-0.2774882930396442,0.9747375761686399,-0.3071639047303284
-0.2943570703493717,0.25611361627522655,-0.21821315429401014,0.1894427122132212,-1.0592865355101864,-0.796507643545313
-0.1410298740652959,-0.47022059925065296,-0.9181505805426706,-0.8461125667515285,-0.7276454969223703,-0.32589990879265596
0.038475136218500156,0.2849843945779969,0.438388697827292,1.1739714826698537,-1.0927624407789938,0.9151912032825438
-0.38410957549126973,-0.6333350042381433,-0.03365961942465543,0.39784830727179504,-0.26414463998141946,-1.2024957561345968
-0.1410298740652959,-0.705470436539201,0.041088479193320475,-1.553214055423599,0.027510551681390275,-0.9394309122683188
-0.15224893720803315,-0.48766969669763427,0.3566547007021378,0.5562701280081943,-0.3307272604494623,0.1508653406023292
-0.8141736626295311,-0.6248894965664119,0.25537446405757086,0.983635813889381,-0.9628244095618091,0.17409774779923895
0.30399296392994846,-0.0018069697186780585,-0.41079759110208675,-1.3444934782487656,0.1070755023455294,-0.6595500643551733
0.08709107650369492,0.9670034717425082,-0.6170981735423242,-1.2126716482600177,-0.6452319693592072,-0.34062382255018636
1.2950102082050725,2.4317469817200936,2.8199891076308474,0.22240809258921201,0.07162717731755842,-0.6808405826992832
0.6368251704978203,-1.3607341975054164,2.8234893099860385,-0.7554874595155423,-0.38279919656270356,-1.1781922233358901
-0.7655577223443363,-0.8470649883264403,0.5196857669947011,-0.24724938178432102,0.716771676065963,-0.6464420184235284
